run_name,run_dir,dataset_name,method,fl_algo,head_train_mode,adapter_bottleneck,trainable_scope,evaluation_protocol,backbone_pretrained,backbone_frozen,task_id_known_at_inference,seed,num_clients,tasks,rounds_per_task,local_epochs,alpha,replay,replay_per_class,replay_lambda,mu,comm_bytes_total_run,upload_bytes_total_run,download_bytes_total_run,wall_time_sec,final_accuracy,final_forgetting,final_bwt,final_fwt,final_accuracy_drop_from_peak,plasticity_score,stability_score,stability_peak_score,plasticity_stability_hmean,plasticity_stability_peak_hmean,final_client_seen_accuracy_mean,final_client_seen_accuracy_std,final_client_seen_accuracy_min,final_client_seen_accuracy_max,replay_memory_mb,avg_power_w,peak_power_w,energy_j,avg_cpu_util,peak_cpu_util,avg_gpu_util,peak_gpu_util,avg_ram_mb,peak_ram_mb,avg_swap_mb,peak_swap_mb,tegrastats_found,tegrastats_sample_count,power_source,final_train_loss,final_round_time_sec,comm_mb_total_run,wall_time_min,accuracy_per_comm_mb
TASK_ADAPTER,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed42/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,42,10,10,5,2,,False,0,0.0,0.0,272848000.0,136424000.0,136424000.0,989.3094890117645,0.1045,0.0,,,,0.1045,1.0,,0.1892258940697148,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.689331062635226,24.810579299926758,260.2081298828125,16.48849148352941,0.00040160159502726793
TRUE_FEDAVG,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed42/TRUE_FEDAVG,cifar100,TRUE_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,42,10,10,5,2,,False,0,0.0,0.0,44919088000.0,22459544000.0,22459544000.0,1905.422504901886,0.37270000000000003,0.3307777777777777,,,,0.37270000000000003,0.6692222222222223,,0.47876725709959156,,,,,,0.0,,,,,,,,,,,,False,0,NA,0.5812923574814025,43.11763119697571,42838.18054199219,31.757041748364767,8.700182764173663e-06
FULL_FEDAVG,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed43/FULL_FEDAVG,cifar100,FULL_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,43,10,10,5,2,,False,0,0.0,0.0,205200000.0,102600000.0,102600000.0,974.9484741687775,0.10729999999999999,0.0,,,,0.10729999999999999,1.0,,0.19380475029350672,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.9007219229068792,24.509257078170776,195.6939697265625,16.24914123614629,0.0005483050916179336
SHARED_ADAPTER,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed43/SHARED_ADAPTER,cifar100,SHARED_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,43,10,10,5,2,,False,0,0.0,0.0,272848000.0,136424000.0,136424000.0,978.8427546024323,0.1055,0.006333333333333334,,,,0.1055,0.9936666666666667,,0.1907478392721759,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.6682944786922829,24.492507219314575,260.2081298828125,16.314045910040537,0.0004054446724916437
TASK_ADAPTER,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed43/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,43,10,10,5,2,,False,0,0.0,0.0,272848000.0,136424000.0,136424000.0,979.79287981987,0.1079,0.0,,,,0.1079,1.0,,0.19478292264644825,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.8186380761938736,24.66285014152527,260.2081298828125,16.329881330331165,0.0004146680584061455
TRUE_FEDAVG,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed43/TRUE_FEDAVG,cifar100,TRUE_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,43,10,10,5,2,,False,0,0.0,0.0,44919088000.0,22459544000.0,22459544000.0,1907.1509659290314,0.375,0.31166666666666665,,,,0.375,0.6883333333333334,,0.48550156739811906,,,,,,0.0,,,,,,,,,,,,False,0,NA,0.5943605500243448,43.08486843109131,42838.18054199219,31.785849432150524,8.753873186383482e-06
FULL_FEDAVG,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed44/FULL_FEDAVG,cifar100,FULL_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,44,10,10,5,2,,False,0,0.0,0.0,205200000.0,102600000.0,102600000.0,985.139867067337,0.1055,0.0,,,,0.1055,1.0,,0.19086386250565357,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.9365594547286247,24.645375967025757,195.6939697265625,16.418997784455616,0.0005391070565302144
SHARED_ADAPTER,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed44/SHARED_ADAPTER,cifar100,SHARED_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,44,10,10,5,2,,False,0,0.0,0.0,272848000.0,136424000.0,136424000.0,979.505211353302,0.0986,0.0016666666666666666,,,,0.0986,0.9983333333333333,,0.1794742919654795,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.890598494621694,24.615208625793457,260.2081298828125,16.325086855888365,0.00037892743798745087
TASK_ADAPTER,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed44/TASK_ADAPTER,cifar100,TASK_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,44,10,10,5,2,,False,0,0.0,0.0,272848000.0,136424000.0,136424000.0,978.6274628639221,0.1002,0.0,,,,0.1002,1.0,,0.18214870023632065,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.7002510180676378,24.560370206832886,260.2081298828125,16.3104577143987,0.0003850763619304521
TRUE_FEDAVG,experiments/latest/run_20260314_061823/cifar100/iid0_a0.7/FEDAVG/noreplay/seed44/TRUE_FEDAVG,cifar100,TRUE_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,44,10,10,5,2,,False,0,0.0,0.0,44919088000.0,22459544000.0,22459544000.0,1904.66339635849,0.3653,0.32000000000000006,,,,0.3653,0.6799999999999999,,0.475277910647661,,,,,,0.0,,,,,,,,,,,,False,0,NA,0.5723554563578286,43.12994360923767,42838.18054199219,31.744389939308167,8.527439666629028e-06
