dataset_name,head_train_mode,adapter_bottleneck,backbone_pretrained,num_clients,alpha,replay,replay_per_class,mu,method_a,fl_algo_a,method_b,fl_algo_b,label_a,label_b,n_common_seeds,common_seeds,metric,better_direction,n_pairs_used,mean_a,mean_b,mean_diff_a_minus_b,std_diff,effect_size_paired_dz,p_value,significant_p_lt_0_05,winner,fdr_significant_bh_0_05
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,LWF|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_accuracy_drop_from_peak,lower,3,0.043166666666666666,0.09316666666666668,-0.05000000000000001,0.04365489663256575,-1.1453468879067492,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,SI,FEDAVG,MAS|FEDAVG,SI|FEDAVG,3,"42,43,44",final_accuracy_drop_from_peak,lower,3,0.0,0.03233333333333334,-0.03233333333333334,0.007522189397597838,-4.2983939414844805,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,MAS|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_accuracy_drop_from_peak,lower,3,0.0,0.09316666666666668,-0.09316666666666668,0.021361959960016153,-4.361335141581092,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,SI,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,SI|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_accuracy_drop_from_peak,lower,3,0.03233333333333334,0.09316666666666668,-0.06083333333333334,0.027858272260377764,-2.1836721518389104,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,LWF,FEDAVG,EWC|FEDAVG,LWF|FEDAVG,3,"42,43,44",final_bwt,higher,3,-0.03233333333333333,-0.043166666666666666,0.010833333333333332,0.01678044496827582,0.6455927333163234,0.5,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,MAS,FEDAVG,EWC|FEDAVG,MAS|FEDAVG,3,"42,43,44",final_bwt,higher,3,-0.03233333333333333,0.06016666666666667,-0.09249999999999999,0.020168044030098694,-4.586463608565779,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,SI,FEDAVG,EWC|FEDAVG,SI|FEDAVG,3,"42,43,44",final_bwt,higher,3,-0.03233333333333333,-0.03233333333333334,4.625929269271485e-18,0.0290215437218629,1.5939638888976874e-16,1.0,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,EWC|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_bwt,higher,3,-0.03233333333333333,-0.09316666666666668,0.06083333333333335,0.05687779297171553,1.069544547264428,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,MAS,FEDAVG,LWF|FEDAVG,MAS|FEDAVG,3,"42,43,44",final_bwt,higher,3,-0.043166666666666666,0.06016666666666667,-0.10333333333333333,0.033631582379265675,-3.0725088153163953,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,SI,FEDAVG,LWF|FEDAVG,SI|FEDAVG,3,"42,43,44",final_bwt,higher,3,-0.043166666666666666,-0.03233333333333334,-0.010833333333333327,0.017250603854165034,-0.6279973399724031,0.5,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,LWF|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_bwt,higher,3,-0.043166666666666666,-0.09316666666666668,0.05000000000000001,0.04365489663256575,1.1453468879067492,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,SI,FEDAVG,MAS|FEDAVG,SI|FEDAVG,3,"42,43,44",final_bwt,higher,3,0.06016666666666667,-0.03233333333333334,0.09250000000000001,0.037812035121109255,2.4463110674611697,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,MAS|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_bwt,higher,3,0.06016666666666667,-0.09316666666666668,0.15333333333333335,0.06306610288683875,2.4313113751211737,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,SI,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,SI|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_bwt,higher,3,-0.03233333333333334,-0.09316666666666668,0.06083333333333334,0.027858272260377764,2.1836721518389104,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,LWF,FEDAVG,EWC|FEDAVG,LWF|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.07066666666666667,0.08633333333333333,-0.015666666666666666,0.02554081700598737,-0.61339724030731,0.5,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,MAS,FEDAVG,EWC|FEDAVG,MAS|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.07066666666666667,0.0,0.07066666666666667,0.06140304009846201,1.1508659270510075,0.5,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,SI,FEDAVG,EWC|FEDAVG,SI|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.07066666666666667,0.06466666666666668,0.005999999999999987,0.04765501022977542,0.12590491474181062,1.0,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,EWC|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_forgetting,lower,3,0.07066666666666667,0.18633333333333335,-0.1156666666666667,0.10336504889629441,-1.119011386360533,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,MAS,FEDAVG,LWF|FEDAVG,MAS|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.08633333333333333,0.0,0.08633333333333333,0.04952103929981008,1.7433667498505918,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,SI,FEDAVG,LWF|FEDAVG,SI|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.08633333333333333,0.06466666666666668,0.021666666666666654,0.03450120770833007,0.6279973399724031,0.5,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,LWF|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_forgetting,lower,3,0.08633333333333333,0.18633333333333335,-0.10000000000000002,0.0873097932651315,-1.1453468879067492,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,SI,FEDAVG,MAS|FEDAVG,SI|FEDAVG,3,"42,43,44",final_forgetting,lower,3,0.0,0.06466666666666668,-0.06466666666666668,0.015044378795195676,-4.2983939414844805,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,MAS|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_forgetting,lower,3,0.0,0.18633333333333335,-0.18633333333333335,0.042723919920032306,-4.361335141581092,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,SI,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,SI|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_forgetting,lower,3,0.06466666666666668,0.18633333333333335,-0.12166666666666669,0.05571654452075553,-2.1836721518389104,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,LWF,FEDAVG,EWC|FEDAVG,LWF|FEDAVG,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,MAS,FEDAVG,EWC|FEDAVG,MAS|FEDAVG,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,SI,FEDAVG,EWC|FEDAVG,SI|FEDAVG,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,EWC|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,MAS,FEDAVG,LWF|FEDAVG,MAS|FEDAVG,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,SI,FEDAVG,LWF|FEDAVG,SI|FEDAVG,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,LWF|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,SI,FEDAVG,MAS|FEDAVG,SI|FEDAVG,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,MAS|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,SI,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,SI|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",final_fwt,higher,3,-0.10000000000000002,-0.10000000000000002,0.0,0.0,0.0,1.0,False,tie,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,LWF,FEDAVG,EWC|FEDAVG,LWF|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,MAS,FEDAVG,EWC|FEDAVG,MAS|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,SI,FEDAVG,EWC|FEDAVG,SI|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,EWC|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,MAS,FEDAVG,LWF|FEDAVG,MAS|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,SI,FEDAVG,LWF|FEDAVG,SI|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,LWF|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,SI,FEDAVG,MAS|FEDAVG,SI|FEDAVG,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,MAS|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,SI,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,SI|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",peak_ram_mb,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,LWF,FEDAVG,EWC|FEDAVG,LWF|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.2306666666666667,0.19933333333333333,0.031333333333333345,0.010251016209787847,3.0566075296433284,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,MAS,FEDAVG,EWC|FEDAVG,MAS|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.2306666666666667,0.28333333333333327,-0.05266666666666666,0.01900876990584433,-2.7706509641359838,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,SI,FEDAVG,EWC|FEDAVG,SI|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.2306666666666667,0.22683333333333333,0.003833333333333346,0.023792505822912664,0.1611151579352255,1.0,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,EWC|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",plasticity_score,higher,3,0.2306666666666667,0.23516666666666666,-0.0045000000000000135,0.03862641583165592,-0.11650058394266237,0.75,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,MAS,FEDAVG,LWF|FEDAVG,MAS|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.19933333333333333,0.28333333333333327,-0.084,0.010897247358851676,-7.7083686580508815,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,SI,FEDAVG,LWF|FEDAVG,SI|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.19933333333333333,0.22683333333333333,-0.027499999999999997,0.024067613093117474,-1.1426143462420904,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,LWF|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",plasticity_score,higher,3,0.19933333333333333,0.23516666666666666,-0.035833333333333356,0.03171881670764742,-1.1297184779498388,0.5,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,SI,FEDAVG,MAS|FEDAVG,SI|FEDAVG,3,"42,43,44",plasticity_score,higher,3,0.28333333333333327,0.22683333333333333,0.0565,0.034303789878087805,1.6470483349156253,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,MAS|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",plasticity_score,higher,3,0.28333333333333327,0.23516666666666666,0.04816666666666664,0.036295086903509854,1.3270850348069774,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,SI,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,SI|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",plasticity_score,higher,3,0.22683333333333333,0.23516666666666666,-0.00833333333333336,0.024455742338627417,-0.34075160009234334,1.0,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,LWF,FEDAVG,EWC|FEDAVG,LWF|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.36945491492385224,0.32672062350345726,0.04273429142039503,0.013957419424586342,3.0617616423504126,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,MAS,FEDAVG,EWC|FEDAVG,MAS|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.36945491492385224,0.4409398574042724,-0.07148494248042005,0.023813960866510622,-3.0018081780317667,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,SI,FEDAVG,EWC|FEDAVG,SI|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.36945491492385224,0.36488325667276883,0.00457165825108341,0.03459686217644435,0.1321408348470421,1.0,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,EWC|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",plasticity_stability_hmean,higher,3,0.36945491492385224,0.36419713664792724,0.005257778275925033,0.05521816730872665,0.095218268410261,1.0,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,MAS,FEDAVG,LWF|FEDAVG,MAS|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.32672062350345726,0.4409398574042724,-0.11421923390081508,0.01164333535300944,-9.809838026463177,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,SI,FEDAVG,LWF|FEDAVG,SI|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.32672062350345726,0.36488325667276883,-0.03816263316931162,0.033092934583203996,-1.1531957999482072,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,LWF|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",plasticity_stability_hmean,higher,3,0.32672062350345726,0.36419713664792724,-0.03747651314447,0.04573475866351718,-0.8194317459985896,0.5,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,SI,FEDAVG,MAS|FEDAVG,SI|FEDAVG,3,"42,43,44",plasticity_stability_hmean,higher,3,0.4409398574042724,0.36488325667276883,0.07605660073150346,0.04257437887607823,1.7864406419852266,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,MAS|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",plasticity_stability_hmean,higher,3,0.4409398574042724,0.36419713664792724,0.07674272075634508,0.04846836529478023,1.5833569027880923,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,SI,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,SI|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",plasticity_stability_hmean,higher,3,0.36488325667276883,0.36419713664792724,0.0006861200248416225,0.030878727078606005,0.022219828657282746,1.0,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,LWF,FEDAVG,EWC|FEDAVG,LWF|FEDAVG,3,"42,43,44",stability_score,higher,3,0.9293333333333335,0.9136666666666667,0.01566666666666668,0.025540817005987385,0.6133972403073102,0.5,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,MAS,FEDAVG,EWC|FEDAVG,MAS|FEDAVG,3,"42,43,44",stability_score,higher,3,0.9293333333333335,1.0,-0.07066666666666666,0.061403040098461995,-1.1508659270510075,0.5,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,SI,FEDAVG,EWC|FEDAVG,SI|FEDAVG,3,"42,43,44",stability_score,higher,3,0.9293333333333335,0.9353333333333333,-0.005999999999999968,0.04765501022977543,-0.12590491474181018,1.0,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,EWC,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,EWC|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",stability_score,higher,3,0.9293333333333335,0.8136666666666666,0.1156666666666667,0.10336504889629437,1.1190113863605335,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,MAS,FEDAVG,LWF|FEDAVG,MAS|FEDAVG,3,"42,43,44",stability_score,higher,3,0.9136666666666667,1.0,-0.08633333333333333,0.049521039299810055,-1.743366749850593,0.25,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,SI,FEDAVG,LWF|FEDAVG,SI|FEDAVG,3,"42,43,44",stability_score,higher,3,0.9136666666666667,0.9353333333333333,-0.02166666666666665,0.03450120770833009,-0.6279973399724027,0.5,False,B,False
cifar100,current,16,False,2,0.7,False,20,0.0,LWF,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,LWF|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",stability_score,higher,3,0.9136666666666667,0.8136666666666666,0.10000000000000002,0.08730979326513144,1.14534688790675,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,SI,FEDAVG,MAS|FEDAVG,SI|FEDAVG,3,"42,43,44",stability_score,higher,3,1.0,0.9353333333333333,0.06466666666666669,0.015044378795195637,4.298393941484492,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,MAS,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,MAS|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",stability_score,higher,3,1.0,0.8136666666666666,0.18633333333333335,0.04272391992003228,4.361335141581095,0.25,False,A,False
cifar100,current,16,False,2,0.7,False,20,0.0,SI,FEDAVG,TRUE_FEDAVG,JOINT_ONLY,SI|FEDAVG,TRUE_FEDAVG|JOINT_ONLY,3,"42,43,44",stability_score,higher,3,0.9353333333333333,0.8136666666666666,0.12166666666666666,0.05571654452075548,2.183672151838912,0.25,False,A,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_cpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_gpu_util,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,SHARED_ADAPTER,FEDAVG,TASK_ADAPTER,FEDAVG,SHARED_ADAPTER|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,SHARED_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,SHARED_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,TASK_ADAPTER,FEDAVG,TRUE_FEDAVG,FEDAVG,TASK_ADAPTER|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",avg_power_w,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,SHARED_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,SHARED_ADAPTER|FEDAVG,3,"42,43,44",energy_j,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,TASK_ADAPTER,FEDAVG,FULL_FEDAVG|FEDAVG,TASK_ADAPTER|FEDAVG,3,"42,43,44",energy_j,lower,0,,,,,,,False,NA,False
cifar100,current,16,False,10,-999999.0,False,0,0.0,FULL_FEDAVG,FEDAVG,TRUE_FEDAVG,FEDAVG,FULL_FEDAVG|FEDAVG,TRUE_FEDAVG|FEDAVG,3,"42,43,44",energy_j,lower,0,,,,,,,False,NA,False
